Time,Currency,Impact,Event,Actual,Forecast,Previous,Gmt time,Open,High,Low,Close,Volume,Low Impact,Medium Impact,High Impact
15.01.2019 06:45:00.00,EUR,Low Impact Expected,French Gov Budget Balance,-95.6B,,-87.0B,1.14747,1.14747,1.14731,1.14732,161.66,'Actual' less than 'Forecast' is good for currency;,2,0,0
15.01.2019 09:00:00.00,EUR,Low Impact Expected,Trade Balance,15.1B,13.2B,13.5B,1.14609,1.14632,1.14600,1.14600,530.44,'Actual' greater than 'Forecast' is good for currency;,1,0,0
15.01.2019 12:30:00.00,USD,High Impact Expected,PPI m/m,-0.20%,-0.10%,0.10%,1.14241,1.14258,1.14237,1.14254,489.16,'Actual' greater than 'Forecast' is good for currency;,1,1,1
15.01.2019 12:30:00.00,USD,Medium Impact Expected,Core PPI m/m,-0.10%,0.20%,0.30%,1.14241,1.14258,1.14237,1.14254,489.16,'Actual' greater than 'Forecast' is good for currency;,1,1,1
15.01.2019 12:30:00.00,USD,Low Impact Expected,Empire State Manufacturing Index,3.9,11.6,10.9,1.14241,1.14258,1.14237,1.14254,489.16,'Actual' greater than 'Forecast' is good for currency;,1,1,1
15.01.2019 13:14:00.00,NZD,Low Impact Expected,GDT Price Index,4.20%,,2.80%,0.68174,0.68174,0.68164,0.68169,66.28,'Actual' greater than 'Forecast' is good for currency;,1,0,0
15.01.2019 14:02:00.00,USD,Low Impact Expected,IBD/TIPP Economic Optimism,52.3,53.1,52.6,1.14367,1.14386,1.14366,1.14381,657.03,'Actual' greater than 'Forecast' is good for currency;,1,0,0
15.01.2019 22:30:00.00,AUD,Medium Impact Expected,Westpac Consumer Sentiment,-4.70%,,0.10%,0.71991,0.71991,0.71985,0.71986,10.75,'Actual' greater than 'Forecast' is good for currency;,0,1,0
15.01.2019 22:50:00.00,JPY,Low Impact Expected,Core Machinery Orders m/m,0.00%,3.30%,7.60%,108.662,108.675,108.662,108.665,41.19,'Actual' greater than 'Forecast' is good for currency;,2,0,0
15.01.2019 22:50:00.00,JPY,Low Impact Expected,PPI y/y,1.50%,1.80%,2.30%,108.662,108.675,108.662,108.665,41.19,'Actual' greater than 'Forecast' is good for currency;,2,0,0
16.01.2019 03:30:00.00,JPY,Low Impact Expected,Tertiary Industry Activity m/m,-0.30%,-0.50%,2.20%,108.512,108.515,108.510,108.510,77.94,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.01.2019 06:00:00.00,EUR,Low Impact Expected,German Final CPI m/m,0.10%,0.10%,0.10%,1.14115,1.14136,1.14113,1.14135,258.51,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.01.2019 08:30:00.00,GBP,High Impact Expected,CPI y/y,2.10%,2.10%,2.30%,1.28843,1.28843,1.28780,1.28786,367.24,'Actual' greater than 'Forecast' is good for currency;,3,2,1
16.01.2019 08:30:00.00,GBP,Medium Impact Expected,PPI Input m/m,-1.00%,-1.50%,-2.60%,1.28843,1.28843,1.28780,1.28786,367.24,'Actual' greater than 'Forecast' is good for currency;,3,2,1
16.01.2019 08:30:00.00,GBP,Medium Impact Expected,RPI y/y,2.70%,2.90%,3.20%,1.28843,1.28843,1.28780,1.28786,367.24,'Actual' greater than 'Forecast' is good for currency;,3,2,1
16.01.2019 08:30:00.00,GBP,Low Impact Expected,Core CPI y/y,1.90%,1.80%,1.80%,1.28843,1.28843,1.28780,1.28786,367.24,'Actual' greater than 'Forecast' is good for currency;,3,2,1
16.01.2019 08:30:00.00,GBP,Low Impact Expected,HPI y/y,2.80%,3.00%,2.70%,1.28843,1.28843,1.28780,1.28786,367.24,'Actual' greater than 'Forecast' is good for currency;,3,2,1
16.01.2019 08:30:00.00,GBP,Low Impact Expected,PPI Output m/m,-0.30%,0.10%,0.10%,1.28843,1.28843,1.28780,1.28786,367.24,'Actual' greater than 'Forecast' is good for currency;,3,2,1
16.01.2019 12:30:00.00,USD,Low Impact Expected,Import Prices m/m,-1.00%,-1.30%,-1.90%,1.13852,1.13860,1.13850,1.13856,367.82,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.01.2019 13:30:00.00,GBP,Low Impact Expected,CB Leading Index m/m,-0.50%,,-0.40%,1.28580,1.28581,1.28560,1.28562,156.8,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.01.2019 14:00:00.00,USD,Low Impact Expected,NAHB Housing Market Index,58,56,56,1.13902,1.13922,1.13901,1.13921,505.13,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.01.2019 14:30:00.00,USD,Low Impact Expected,Crude Oil Inventories,-2.7M,-1.4M,-1.7M,1.13965,1.13982,1.13961,1.13976,623.17,'Actual' less than 'Forecast' is good for currency;,1,0,0
16.01.2019 23:00:00.00,AUD,Low Impact Expected,MI Inflation Expectations,3.50%,,4.00%,0.71694,0.71694,0.71677,0.71688,85.89,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.01.2019 23:01:00.00,GBP,Low Impact Expected,RICS House Price Balance,-19%,-13%,-11%,1.28793,1.28812,1.28793,1.28812,80.37,'Actual' greater than 'Forecast' is good for currency;,1,0,0
16.01.2019 23:30:00.00,AUD,Low Impact Expected,Home Loans m/m,-0.90%,-1.50%,2.10%,0.71732,0.71732,0.71727,0.71727,42.78,-,1,0,0
17.01.2019 08:00:00.00,EUR,Low Impact Expected,Italian Trade Balance,3.84B,2.89B,3.82B,1.13879,1.13888,1.13859,1.13882,511.4,'Actual' greater than 'Forecast' is good for currency;,1,0,0
17.01.2019 09:00:00.00,EUR,Low Impact Expected,Final CPI y/y,1.60%,1.70%,1.60%,1.13956,1.13960,1.13930,1.13933,386.18,'Actual' greater than 'Forecast' is good for currency;,2,0,0
17.01.2019 09:00:00.00,EUR,Low Impact Expected,Final Core CPI y/y,1.00%,1.00%,1.00%,1.13956,1.13960,1.13930,1.13933,386.18,'Actual' greater than 'Forecast' is good for currency;,2,0,0
17.01.2019 12:30:00.00,CAD,Low Impact Expected,ADP Non-Farm Employment Change,-13.0K,,74.0K,1.32909,1.32911,1.32885,1.32888,91.27,'Actual' greater than 'Forecast' is good for currency;,1,0,0
17.01.2019 12:30:00.00,USD,Medium Impact Expected,Philly Fed Manufacturing Index,17,9.7,9.4,1.14014,1.14018,1.14009,1.14016,460.36,'Actual' greater than 'Forecast' is good for currency;,1,1,0
17.01.2019 12:30:00.00,USD,Low Impact Expected,Unemployment Claims,213K,219K,216K,1.14014,1.14018,1.14009,1.14016,460.36,'Actual' less than 'Forecast' is good for currency;,1,1,0
17.01.2019 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,-81B,-73B,-91B,1.13898,1.13909,1.13897,1.13898,416.16,'Actual' less than 'Forecast' is good for currency;,1,0,0
17.01.2019 20:30:00.00,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,55.1,,53.7,0.67675,0.67685,0.67673,0.67685,45.23,'Actual' greater than 'Forecast' is good for currency;,1,0,0
17.01.2019 22:30:00.00,JPY,Low Impact Expected,National Core CPI y/y,0.70%,0.80%,0.90%,109.227,109.231,109.220,109.230,301.44,'Actual' greater than 'Forecast' is good for currency;,1,0,0
18.01.2019 03:30:00.00,JPY,Low Impact Expected,Revised Industrial Production m/m,-1.00%,-1.10%,-1.10%,109.339,109.339,109.325,109.336,125,'Actual' greater than 'Forecast' is good for currency;,1,0,0
18.01.2019 06:30:00.00,CHF,Low Impact Expected,PPI m/m,-0.60%,-0.10%,-0.30%,0.99391,0.99393,0.99391,0.99393,12.42,'Actual' greater than 'Forecast' is good for currency;,1,0,0
18.01.2019 08:00:00.00,EUR,Low Impact Expected,Current Account,20.3B,24.1B,26.8B,1.13913,1.13914,1.13888,1.13905,561.28,'Actual' greater than 'Forecast' is good for currency;,1,0,0
18.01.2019 08:30:00.00,GBP,High Impact Expected,Retail Sales m/m,-0.90%,-0.80%,1.30%,1.29505,1.29516,1.29493,1.29512,274.87,'Actual' greater than 'Forecast' is good for currency;,0,0,1
18.01.2019 12:30:00.00,CAD,High Impact Expected,CPI m/m,-0.10%,-0.40%,-0.40%,1.32676,1.32680,1.32656,1.32665,86.84,'Actual' greater than 'Forecast' is good for currency;,1,3,1
18.01.2019 12:30:00.00,CAD,Medium Impact Expected,Common CPI y/y,1.90%,1.90%,1.90%,1.32676,1.32680,1.32656,1.32665,86.84,'Actual' greater than 'Forecast' is good for currency;,1,3,1
18.01.2019 12:30:00.00,CAD,Medium Impact Expected,Median CPI y/y,1.80%,1.90%,1.80%,1.32676,1.32680,1.32656,1.32665,86.84,'Actual' greater than 'Forecast' is good for currency;,1,3,1
18.01.2019 12:30:00.00,CAD,Medium Impact Expected,Trimmed CPI y/y,1.90%,1.90%,1.90%,1.32676,1.32680,1.32656,1.32665,86.84,'Actual' greater than 'Forecast' is good for currency;,1,3,1
18.01.2019 12:30:00.00,CAD,Low Impact Expected,Foreign Securities Purchases,9.45B,2.05B,3.97B,1.32676,1.32680,1.32656,1.32665,86.84,'Actual' greater than 'Forecast' is good for currency;,1,3,1
18.01.2019 12:32:00.00,CAD,Low Impact Expected,Core CPI m/m,-0.20%,,-0.20%,1.32663,1.32665,1.32650,1.32655,58.58,'Actual' greater than 'Forecast' is good for currency;,1,0,0
18.01.2019 13:15:00.00,USD,Low Impact Expected,Capacity Utilization Rate,78.70%,78.60%,78.60%,1.14018,1.14032,1.14016,1.14032,369.68,'Actual' greater than 'Forecast' is good for currency;,2,0,0
18.01.2019 13:15:00.00,USD,Low Impact Expected,Industrial Production m/m,0.30%,0.20%,0.40%,1.14018,1.14032,1.14016,1.14032,369.68,'Actual' greater than 'Forecast' is good for currency;,2,0,0
18.01.2019 14:00:00.00,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,90.7,97,98.3,1.13975,1.13997,1.13965,1.13991,540.81,'Actual' greater than 'Forecast' is good for currency;,1,1,0
18.01.2019 14:00:00.00,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.70%,,2.70%,1.13975,1.13997,1.13965,1.13991,540.81,'Actual' greater than 'Forecast' is good for currency;,1,1,0
20.01.2019 23:01:00.00,GBP,Low Impact Expected,Rightmove HPI m/m,0.40%,,-1.50%,1.28746,1.28746,1.28736,1.28736,35.12,'Actual' greater than 'Forecast' is good for currency;,1,0,0
20.01.2019 23:30:00.00,AUD,Low Impact Expected,HIA New Home Sales m/m,-6.70%,,3.60%,0.71622,0.71623,0.71616,0.71616,46.67,-,1,0,0
21.01.2019 06:00:00.00,EUR,Low Impact Expected,German PPI m/m,-0.40%,-0.10%,0.10%,1.13778,1.13787,1.13776,1.13776,136.24,'Actual' greater than 'Forecast' is good for currency;,1,0,0
21.01.2019 20:30:00.00,NZD,Low Impact Expected,BusinessNZ Services Index,53,,53.4,0.67275,0.67275,0.67270,0.67272,11,'Actual' greater than 'Forecast' is good for currency;,1,0,0
22.01.2019 04:00:00.00,JPY,Low Impact Expected,BOJ Core CPI y/y,0.40%,0.50%,0.50%,109.447,109.447,109.425,109.435,158.06,'Actual' greater than 'Forecast' is good for currency;,1,0,0
22.01.2019 08:30:00.00,GBP,High Impact Expected,Average Earnings Index 3m/y,3.40%,3.30%,3.30%,1.28659,1.28690,1.28659,1.28681,236.28,'Actual' greater than 'Forecast' is good for currency;,1,2,1
22.01.2019 08:30:00.00,GBP,Medium Impact Expected,Public Sector Net Borrowing,2.1B,1.1B,6.3B,1.28659,1.28690,1.28659,1.28681,236.28,'Actual' less than 'Forecast' is good for currency;,1,2,1
22.01.2019 08:30:00.00,GBP,Medium Impact Expected,Unemployment Rate,4.00%,4.10%,4.10%,1.28659,1.28690,1.28659,1.28681,236.28,'Actual' less than 'Forecast' is good for currency;,1,2,1
22.01.2019 08:30:00.00,GBP,Low Impact Expected,Claimant Count Change,20.8K,20.1K,24.8K,1.28659,1.28690,1.28659,1.28681,236.28,'Actual' less than 'Forecast' is good for currency;,1,2,1
22.01.2019 09:00:00.00,EUR,Medium Impact Expected,German ZEW Economic Sentiment,-15,-18.8,-17.5,1.13606,1.13627,1.13602,1.13622,428.4,'Actual' greater than 'Forecast' is good for currency;,1,1,0
22.01.2019 09:00:00.00,EUR,Low Impact Expected,ZEW Economic Sentiment,-20.9,-20.1,-21,1.13606,1.13627,1.13602,1.13622,428.4,'Actual' greater than 'Forecast' is good for currency;,1,1,0
22.01.2019 12:30:00.00,CAD,Medium Impact Expected,Manufacturing Sales m/m,-1.40%,-0.80%,-0.10%,1.33265,1.33265,1.33235,1.33240,116.2,'Actual' greater than 'Forecast' is good for currency;,1,1,0
22.01.2019 12:30:00.00,CAD,Low Impact Expected,Wholesale Sales m/m,-1.00%,-0.30%,0.70%,1.33265,1.33265,1.33235,1.33240,116.2,'Actual' greater than 'Forecast' is good for currency;,1,1,0
22.01.2019 14:00:00.00,USD,Low Impact Expected,Existing Home Sales,4.99M,5.27M,5.33M,1.13456,1.13456,1.13398,1.13403,890.78,'Actual' greater than 'Forecast' is good for currency;,1,0,0
22.01.2019 14:30:00.00,AUD,Low Impact Expected,CB Leading Index m/m,-0.10%,,-0.50%,0.71306,0.71320,0.71305,0.71320,81.59,'Actual' greater than 'Forecast' is good for currency;,1,0,0
22.01.2019 20:45:00.00,NZD,High Impact Expected,CPI q/q,0.10%,0.00%,0.90%,0.67212,0.67213,0.67206,0.67206,59.21,'Actual' greater than 'Forecast' is good for currency;,0,0,1
22.01.2019 22:30:00.00,AUD,Low Impact Expected,MI Leading Index m/m,-0.20%,,-0.10%,0.71228,0.71228,0.71217,0.71217,38.25,'Actual' greater than 'Forecast' is good for currency;,1,0,0
22.01.2019 22:50:00.00,JPY,Low Impact Expected,Trade Balance,-0.18T,-0.29T,-0.48T,109.331,109.334,109.331,109.333,27.13,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.01.2019 01:59:00.00,JPY,Medium Impact Expected,BOJ Policy Rate,-0.10%,-0.10%,-0.10%,109.670,109.671,109.661,109.661,87.11,'Actual' greater than 'Forecast' is good for currency;,0,1,2
23.01.2019 03:30:00.00,JPY,Low Impact Expected,All Industries Activity m/m,-0.30%,-0.40%,2.10%,109.715,109.724,109.712,109.724,205.25,-,1,0,0
23.01.2019 10:00:00.00,GBP,Low Impact Expected,CBI Industrial Order Expectations,-1,5,8,1.29854,1.29856,1.29810,1.29823,315.46,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.01.2019 12:30:00.00,CAD,High Impact Expected,Core Retail Sales m/m,-0.60%,-0.40%,-0.20%,1.33128,1.33133,1.33121,1.33133,70.44,'Actual' greater than 'Forecast' is good for currency;,0,1,1
23.01.2019 12:30:00.00,CAD,Medium Impact Expected,Retail Sales m/m,-0.90%,-0.60%,0.20%,1.33128,1.33133,1.33121,1.33133,70.44,'Actual' greater than 'Forecast' is good for currency;,0,1,1
23.01.2019 13:00:00.00,USD,Low Impact Expected,HPI m/m,0.40%,0.30%,0.40%,1.13658,1.13677,1.13658,1.13667,509.94,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.01.2019 14:00:00.00,EUR,Low Impact Expected,Consumer Confidence,-8,-6,-6,1.13547,1.13551,1.13527,1.13539,519.31,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.01.2019 14:03:00.00,USD,Low Impact Expected,Richmond Manufacturing Index,-2,-2,-8,1.13549,1.13583,1.13547,1.13579,399.48,'Actual' greater than 'Forecast' is good for currency;,1,0,0
23.01.2019 21:00:00.00,AUD,Low Impact Expected,Flash Manufacturing PMI,54.3,,54,0.71427,0.71427,0.71419,0.71423,58.54,'Actual' greater than 'Forecast' is good for currency;,2,0,0
23.01.2019 21:00:00.00,AUD,Low Impact Expected,Flash Services PMI,51,,52.7,0.71427,0.71427,0.71419,0.71423,58.54,'Actual' greater than 'Forecast' is good for currency;,2,0,0
23.01.2019 23:30:00.00,AUD,High Impact Expected,Employment Change,21.6K,17.3K,39.0K,0.71428,0.71428,0.71426,0.71428,19.78,'Actual' greater than 'Forecast' is good for currency;,0,0,2
23.01.2019 23:30:00.00,AUD,High Impact Expected,Unemployment Rate,5.00%,5.10%,5.10%,0.71428,0.71428,0.71426,0.71428,19.78,'Actual' less than 'Forecast' is good for currency;,0,0,2
23.01.2019 23:30:00.00,JPY,Low Impact Expected,Flash Manufacturing PMI,50,52.7,52.6,109.548,109.549,109.546,109.548,190.36,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.01.2019 01:00:00.00,NZD,Low Impact Expected,Credit Card Spending y/y,4.50%,,6.10%,0.67967,0.67973,0.67964,0.67967,131.59,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.01.2019 07:15:00.00,EUR,Medium Impact Expected,French Flash Manufacturing PMI,51.2,50,49.7,1.13766,1.13771,1.13751,1.13752,256.42,'Actual' greater than 'Forecast' is good for currency;,0,2,0
24.01.2019 07:15:00.00,EUR,Medium Impact Expected,French Flash Services PMI,47.5,50.6,49,1.13766,1.13771,1.13751,1.13752,256.42,'Actual' greater than 'Forecast' is good for currency;,0,2,0
24.01.2019 07:30:00.00,EUR,Medium Impact Expected,German Flash Manufacturing PMI,49.9,51.4,51.5,1.13741,1.13747,1.13741,1.13742,285.98,'Actual' greater than 'Forecast' is good for currency;,0,2,0
24.01.2019 07:30:00.00,EUR,Medium Impact Expected,German Flash Services PMI,53.1,52.2,51.8,1.13741,1.13747,1.13741,1.13742,285.98,'Actual' greater than 'Forecast' is good for currency;,0,2,0
24.01.2019 08:00:00.00,EUR,Medium Impact Expected,Flash Manufacturing PMI,50.5,51.5,51.4,1.13699,1.13727,1.13670,1.13721,553.48,'Actual' greater than 'Forecast' is good for currency;,0,2,0
24.01.2019 08:00:00.00,EUR,Medium Impact Expected,Flash Services PMI,50.8,51.5,51.2,1.13699,1.13727,1.13670,1.13721,553.48,'Actual' greater than 'Forecast' is good for currency;,0,2,0
24.01.2019 11:44:00.00,EUR,High Impact Expected,Main Refinancing Rate,0.00%,0.00%,0.00%,1.13435,1.13443,1.13434,1.13439,82.47,'Actual' greater than 'Forecast' is good for currency;,0,0,1
24.01.2019 12:30:00.00,USD,Low Impact Expected,Unemployment Claims,199K,219K,212K,1.13505,1.13506,1.13493,1.13503,445.75,'Actual' less than 'Forecast' is good for currency;,1,0,0
24.01.2019 13:45:00.00,USD,Low Impact Expected,Flash Manufacturing PMI,54.9,53.5,53.8,1.13164,1.13190,1.13139,1.13150,779.41,'Actual' greater than 'Forecast' is good for currency;,2,0,0
24.01.2019 13:45:00.00,USD,Low Impact Expected,Flash Services PMI,54.2,54,54.4,1.13164,1.13190,1.13139,1.13150,779.41,'Actual' greater than 'Forecast' is good for currency;,2,0,0
24.01.2019 14:00:00.00,USD,Low Impact Expected,CB Leading Index m/m,-0.10%,-0.10%,0.20%,1.13353,1.13408,1.13353,1.13382,641.18,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.01.2019 14:30:00.00,USD,Low Impact Expected,Natural Gas Storage,-163B,-145B,-81B,1.13696,1.13725,1.13695,1.13703,733.11,'Actual' less than 'Forecast' is good for currency;,1,0,0
24.01.2019 15:00:00.00,USD,Low Impact Expected,Crude Oil Inventories,8.0M,-0.2M,-2.7M,1.13776,1.13783,1.13750,1.13782,465.34,'Actual' less than 'Forecast' is good for currency;,1,0,0
24.01.2019 20:48:00.00,NZD,Low Impact Expected,Visitor Arrivals m/m,2.10%,,4.20%,0.67641,0.67641,0.67641,0.67641,14.31,'Actual' greater than 'Forecast' is good for currency;,1,0,0
24.01.2019 22:30:00.00,JPY,Low Impact Expected,Tokyo Core CPI y/y,1.10%,0.90%,0.90%,109.579,109.584,109.579,109.584,66.1,'Actual' greater than 'Forecast' is good for currency;,1,0,0
25.01.2019 08:00:00.00,EUR,Medium Impact Expected,German ifo Business Climate,99.1,100.7,101,1.13241,1.13252,1.13223,1.13233,601.71,'Actual' greater than 'Forecast' is good for currency;,0,1,0
25.01.2019 08:30:00.00,GBP,Low Impact Expected,High Street Lending,38.8K,38.9K,39.2K,1.30864,1.30921,1.30862,1.30891,476.23,-,1,0,0
25.01.2019 10:00:00.00,GBP,Low Impact Expected,CBI Realized Sales,0,3,-13,1.30835,1.30835,1.30770,1.30778,261.24,'Actual' greater than 'Forecast' is good for currency;,1,0,0
25.01.2019 12:59:00.00,EUR,Low Impact Expected,Belgian NBB Business Climate,-1.5,-1.4,-0.9,1.13423,1.13429,1.13414,1.13417,308.87,'Actual' greater than 'Forecast' is good for currency;,1,0,0
27.01.2019 22:50:00.00,JPY,Low Impact Expected,SPPI y/y,1.10%,1.20%,1.20%,109.529,109.529,109.527,109.528,16,'Actual' greater than 'Forecast' is good for currency;,2,0,0
28.01.2019 08:00:00.00,EUR,Low Impact Expected,M3 Money Supply y/y,4.10%,3.80%,3.70%,1.14061,1.14062,1.14032,1.14040,561.12,'Actual' greater than 'Forecast' is good for currency;,2,0,0
28.01.2019 08:00:00.00,EUR,Low Impact Expected,Private Loans y/y,3.30%,3.40%,3.30%,1.14061,1.14062,1.14032,1.14040,561.12,'Actual' greater than 'Forecast' is good for currency;,2,0,0
28.01.2019 20:45:00.00,NZD,Medium Impact Expected,Trade Balance,264M,225M,-955M,0.68305,0.68306,0.68304,0.68305,15.48,'Actual' greater than 'Forecast' is good for currency;,0,1,0
28.01.2019 23:30:00.00,AUD,Low Impact Expected,NAB Business Confidence,3,,3,0.71616,0.71626,0.71616,0.71626,49.42,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.01.2019 06:00:00.00,CHF,Low Impact Expected,Trade Balance,1.90B,4.55B,4.75B,0.99182,0.99182,0.99177,0.99178,85.51,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.01.2019 07:00:00.00,EUR,Medium Impact Expected,Spanish Unemployment Rate,14.50%,14.50%,14.60%,1.14344,1.14344,1.14333,1.14341,269.35,'Actual' less than 'Forecast' is good for currency;,0,1,0
29.01.2019 13:00:00.00,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,4.70%,5.00%,5.00%,1.14245,1.14250,1.14212,1.14212,860.64,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.01.2019 14:00:00.00,USD,High Impact Expected,CB Consumer Confidence,120.2,125,126.6,1.14258,1.14267,1.14248,1.14249,634.99,'Actual' greater than 'Forecast' is good for currency;,0,0,1
29.01.2019 22:50:00.00,JPY,Low Impact Expected,Retail Sales y/y,1.30%,0.90%,1.40%,109.344,109.350,109.342,109.350,31,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.01.2019 23:01:00.00,GBP,Low Impact Expected,BRC Shop Price Index y/y,0.40%,,0.30%,1.30782,1.30790,1.30778,1.30788,100.13,'Actual' greater than 'Forecast' is good for currency;,1,0,0
29.01.2019 23:30:00.00,AUD,High Impact Expected,CPI q/q,0.50%,0.40%,0.40%,0.71539,0.71539,0.71533,0.71539,42.48,'Actual' greater than 'Forecast' is good for currency;,0,0,2
29.01.2019 23:30:00.00,AUD,High Impact Expected,Trimmed Mean CPI q/q,0.40%,0.40%,0.40%,0.71539,0.71539,0.71533,0.71539,42.48,'Actual' greater than 'Forecast' is good for currency;,0,0,2
30.01.2019 04:00:00.00,JPY,Low Impact Expected,Consumer Confidence,41.9,42.5,42.7,109.374,109.380,109.368,109.371,49.58,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.01.2019 05:30:00.00,EUR,Low Impact Expected,French Flash GDP q/q,0.30%,0.20%,0.30%,1.14392,1.14395,1.14390,1.14390,180.05,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.01.2019 06:00:00.00,EUR,Low Impact Expected,German GfK Consumer Climate,10.8,10.3,10.5,1.14447,1.14450,1.14444,1.14449,111.5,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.01.2019 06:00:00.00,EUR,Low Impact Expected,German Import Prices m/m,-1.30%,-0.80%,-1.00%,1.14447,1.14450,1.14444,1.14449,111.5,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.01.2019 04:00:00.00,EUR,Medium Impact Expected,German Prelim CPI m/m,-0.80%,-0.90%,0.10%,1.14368,1.14373,1.14363,1.14366,90.42,'Actual' greater than 'Forecast' is good for currency;,0,1,0
30.01.2019 06:45:00.00,EUR,Low Impact Expected,French Consumer Spending m/m,-1.50%,-0.30%,-0.10%,1.14462,1.14479,1.14462,1.14467,266.79,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.01.2019 07:00:00.00,CHF,Low Impact Expected,KOF Economic Barometer,95,96.8,96.4,0.99557,0.99569,0.99556,0.99568,122.79,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.01.2019 08:00:00.00,CHF,Low Impact Expected,Credit Suisse Economic Expectations,-44,,-22.2,0.99615,0.99624,0.99592,0.99624,190.36,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.01.2019 08:30:00.00,GBP,Medium Impact Expected,Net Lending to Individuals m/m,4.8B,4.3B,4.6B,1.30887,1.30953,1.30886,1.30939,273.83,'Actual' greater than 'Forecast' is good for currency;,2,1,0
30.01.2019 08:30:00.00,GBP,Low Impact Expected,M4 Money Supply m/m,0.40%,0.20%,0.10%,1.30887,1.30953,1.30886,1.30939,273.83,'Actual' greater than 'Forecast' is good for currency;,2,1,0
30.01.2019 08:30:00.00,GBP,Low Impact Expected,Mortgage Approvals,64K,63K,64K,1.30887,1.30953,1.30886,1.30939,273.83,'Actual' greater than 'Forecast' is good for currency;,2,1,0
30.01.2019 12:15:00.00,USD,Medium Impact Expected,ADP Non-Farm Employment Change,213K,180K,263K,1.14397,1.14400,1.14383,1.14388,493.92,'Actual' greater than 'Forecast' is good for currency;,0,1,0
30.01.2019 14:00:00.00,USD,Low Impact Expected,Pending Home Sales m/m,-2.20%,0.80%,-0.90%,1.14255,1.14262,1.14242,1.14257,467.57,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.01.2019 14:30:00.00,USD,Low Impact Expected,Crude Oil Inventories,0.9M,3.0M,8.0M,1.14108,1.14119,1.14102,1.14104,453.16,'Actual' less than 'Forecast' is good for currency;,1,0,0
30.01.2019 18:00:00.00,USD,High Impact Expected,Federal Funds Rate,2.50%,2.50%,2.50%,1.14190,1.14190,1.14174,1.14174,284.99,'Actual' greater than 'Forecast' is good for currency;,0,0,2
30.01.2019 22:50:00.00,JPY,Low Impact Expected,Prelim Industrial Production m/m,-0.10%,-0.50%,-1.00%,109.044,109.044,109.043,109.044,8.25,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.01.2019 23:01:00.00,GBP,Low Impact Expected,GfK Consumer Confidence,-14,-14,-14,1.31145,1.31152,1.31143,1.31150,96.15,'Actual' greater than 'Forecast' is good for currency;,1,0,0
30.01.2019 23:30:00.00,AUD,Low Impact Expected,Import Prices q/q,0.50%,0.30%,1.90%,0.72499,0.72506,0.72491,0.72491,85.81,'Actual' greater than 'Forecast' is good for currency;,2,0,0
30.01.2019 23:30:00.00,AUD,Low Impact Expected,Private Sector Credit m/m,0.20%,0.30%,0.30%,0.72499,0.72506,0.72491,0.72491,85.81,'Actual' greater than 'Forecast' is good for currency;,2,0,0
31.01.2019 04:00:00.00,JPY,Low Impact Expected,Housing Starts y/y,2.10%,2.10%,-0.60%,108.883,108.883,108.875,108.878,137.12,'Actual' greater than 'Forecast' is good for currency;,1,0,0
31.01.2019 05:57:00.00,GBP,Low Impact Expected,Nationwide HPI m/m,0.30%,0.20%,-0.70%,1.31260,1.31260,1.31249,1.31256,77.7,'Actual' greater than 'Forecast' is good for currency;,1,0,0
31.01.2019 06:00:00.00,EUR,Low Impact Expected,German Retail Sales m/m,-4.30%,-0.50%,1.40%,1.15049,1.15050,1.15032,1.15048,301.31,'Actual' greater than 'Forecast' is good for currency;,1,0,0
